xapian_ipc,xapian_cpu,xapian_llc,xapian_sla,mcf_ipc,mcf_cpu,mcf_llc,mcf_sla
0.23,100000,9,0.21308048271444682,0.14,69510,3,0.02267758313841088
0.23,100000,9,0.21323219308577873,0.15,69510,3,0.024071033255364353
0.24,100000,9,0.2142928772343115,0.17,69510,3,0.026628413302145743
0.23,100000,9,0.21371715089372462,0.21,69510,3,0.0316513653208583
0.23,100000,9,0.21348686035748987,0.28,69510,3,0.04066054612834333
0.22,100000,9,0.21239474414299597,0.43,69510,3,0.059264218451337336
0.22,100000,9,0.2119578976571984,0.36,69510,3,0.05970568738053493
0.23,100000,9,0.21278315906287937,0.14,69510,3,0.037882274952213975
0.23,100000,9,0.21311326362515176,0.13,69510,3,0.028152909980885592
0.21,100000,9,0.2112453054500607,0.14,69510,3,0.02526116399235424
0.23,100000,9,0.21249812218002428,0.13,69510,2,0.0231044655969417
0.22,100000,9,0.21199924887200972,0.13,69510,2,0.02224178623877668
0.23,100000,9,0.2127996995488039,0.12,69510,3,0.02089671449551067
0.23,100000,9,0.21311987981952157,0.13,69510,3,0.02135868579820427
0.23,100000,9,0.21324795192780865,0.14,69510,3,0.02254347431928171
0.22,100000,9,0.21229918077112347,0.14,69510,3,0.023017389727712688
0.22,100000,9,0.21191967230844938,0.14,69510,3,0.023206955891085075
0.22,100000,9,0.21176786892337976,0.16,69510,3,0.025282782356434032
0.21,100000,9,0.2107071475693519,0.17,69510,3,0.027113112942573615
0.23,100000,9,0.21228285902774077,0.18,69510,2,0.028845245177029445
0.23,100000,9,0.2129131436110963,0.37,69510,2,0.048538098070811775
0.22,100000,9,0.21216525744443854,0.20,69510,2,0.03941523922832471
0.23,100000,9,0.21286610297777542,0.13,69510,3,0.028766095691329888
0.22,100000,9,0.21214644119111017,0.13,69510,3,0.024506438276531956
0.22,100000,9,0.21185857647644407,0.13,69510,3,0.022802575310612784
0.23,100000,9,0.21274343059057765,0.14,69510,4,0.023121030124245115
0.22,100000,9,0.21209737223623107,0.17,69510,4,0.02624841204969805
0.23,100000,9,0.21283894889449245,0.21,69510,4,0.03149936481987922
0.22,100000,9,0.212135579557797,0.41,69510,5,0.05359974592795169
0.22,100000,9,0.2118542318231188,0.17,69510,5,0.038439898371180684
0.23,100000,9,0.21274169272924753,0.16,69510,5,0.031375959348472274
0.22,100000,9,0.21209667709169902,0.16,76461,5,0.02855038373938891
0.21,100000,9,0.21083867083667962,0.21,76461,5,0.03242015349575557
0.21,100000,9,0.21033546833467187,0.20,76461,4,0.03296806139830223
0.21,100000,9,0.21013418733386874,0.27,76461,3,0.040187224559320896
0.22,100000,9,0.21105367493354749,0.26,76461,2,0.04207488982372836
0.21,100000,9,0.21042146997341898,0.14,76461,2,0.030829955929491348
0.24,100000,9,0.2131685879893676,0.17,68814,2,0.02933198237179654
0.24,100000,9,0.21426743519574704,0.21,68814,3,0.032732792948718614
0.43,100000,9,0.23370697407829882,0.19,68814,3,0.03209311717948745
0.22,100000,9,0.22048278963131954,0.32,68814,3,0.04483724687179498
0.23,100000,9,0.21619311585252782,0.26,68814,2,0.04393489874871799
0.23,100000,9,0.21447724634101112,0.24,68814,3,0.041573959499487195
0.23,100000,9,0.21379089853640446,0.21,68814,3,0.03762958379979488
0.23,100000,9,0.2135163594145618,0.13,68814,3,0.028051833519917954
0.22,100000,9,0.21240654376582474,0.13,68814,3,0.024220733407967182
0.22,100000,9,0.2119626175063299,0.13,68814,3,0.022688293363186875
0.24,100000,9,0.21378504700253198,0.13,68814,3,0.02207531734527475
0.21,100000,9,0.21151401880101278,0.13,68814,3,0.0218301269381099
0.24,100000,9,0.21360560752040514,0.13,68814,2,0.021732050775243962
0.21,100000,9,0.21144224300816206,0.13,68814,2,0.021692820310097588
0.23,100000,9,0.21257689720326484,0.13,61932,2,0.021677128124039036
0.23,100000,9,0.21303075888130596,0.12,61932,2,0.020670851249615617
0.24,100000,9,0.2142123035525224,0.13,61932,3,0.021268340499846248
0.25,100000,9,0.21568492142100898,0.14,61932,3,0.0225073361999385
0.24,100000,9,0.21527396856840358,0.16,61932,3,0.0250029344799754
0.24,100000,9,0.21510958742736142,0.20,61932,3,0.030001173791990167
0.26,100000,9,0.2170438349709446,0.26,61932,3,0.03800046951679607
0.24,100000,9,0.21581753398837783,0.50,61932,3,0.06520018780671843
0.23,100000,9,0.21432701359535114,0.48,61932,4,0.07408007512268738
0.24,100000,9,0.21473080543814044,0.15,61932,4,0.044632030049074956
0.25,100000,9,0.21589232217525617,0.14,61932,4,0.031852812019629986
0.24,100000,9,0.2153569288701025,0.16,61932,5,0.028741124807851993
0.23,100000,9,0.214142771548041,0.15,61932,5,0.026496449923140798
0.25,100000,9,0.2156571086192164,0.15,61932,5,0.025598579969256317
0.23,100000,9,0.21426284344768656,0.15,68125,5,0.025239431987702527
0.23,100000,9,0.21370513737907465,0.16,68125,5,0.02609577279508101
0.22,100000,9,0.21248205495162986,0.15,68125,5,0.025438309118032403
0.22,100000,9,0.21199282198065195,0.17,74937,5,0.027175323647212965
0.21,100000,9,0.21079712879226079,0.17,74937,5,0.027870129458885187
0.22,100000,9,0.21131885151690433,0.19,74937,4,0.030148051783554078
0.21,100000,9,0.21052754060676174,0.22,74937,4,0.034059220713421635
0.23,100000,9,0.21221101624270472,0.43,74937,3,0.05662368828536866
0.23,100000,9,0.2128844064970819,0.15,74937,4,0.03764947531414746
0.22,100000,9,0.21215376259883278,0.16,74937,4,0.031059790125658987
0.21,100000,9,0.2108615050395331,0.16,74937,4,0.028423916050263596
0.21,100000,9,0.21034460201581323,0.17,74937,3,0.028369566420105442
0.21,100000,9,0.2101378408063253,0.21,74937,2,0.03234782656804218
0.22,100000,9,0.21105513632253015,0.26,67443,2,0.03893913062721688
0.22,100000,9,0.21142205452901208,0.39,67443,3,0.05457565225088676
0.23,100000,9,0.21256882181160486,0.15,67443,3,0.036830260900354704
0.23,100000,9,0.21302752872464195,0.15,67443,3,0.029732104360141884
0.23,100000,9,0.21321101148985677,0.15,67443,3,0.026892841744056754
0.23,100000,9,0.21328440459594272,0.19,67443,3,0.029757136697622706
0.22,100000,9,0.21231376183837708,0.19,67443,3,0.030902854679049088
0.22,100000,9,0.21192550473535082,0.20,67443,3,0.03236114187161964
0.22,100000,9,0.21177020189414034,0.20,67443,3,0.03294445674864786
0.22,100000,9,0.21170808075765613,0.15,67443,3,0.028177782699459145
0.21,100000,9,0.21068323230306246,0.15,67443,3,0.026271113079783658
0.24,100000,9,0.213273292921225,0.20,67443,2,0.03050844523191347
0.22,100000,9,0.21230931716849,0.04,67443,2,0.01620337809276539
0.47,100000,9,0.236923726867396,0.06,67443,2,0.012481351237106156
0.23,100000,9,0.2227694907469584,0.13,67443,3,0.017992540494842463
0.23,100000,9,0.21710779629878335,0.38,67443,2,0.04519701619793699
0.23,100000,9,0.21484311851951335,0.25,67443,2,0.043078806479174794
0.23,100000,9,0.21393724740780534,0.23,67443,2,0.04023152259166992
0.24,100000,9,0.21457489896312215,0.18,67443,3,0.03409260903666797
0.22,100000,9,0.21282995958524886,0.21,67443,3,0.03463704361466719
0.23,100000,9,0.21313198383409954,0.13,67443,3,0.026854817445866878
0.25,100000,9,0.2152527935336398,0.15,67443,4,0.02574192697834675
0.22,100000,9,0.21310111741345594,0.14,67443,4,0.0242967707913387
0.23,100000,9,0.21324044696538239,0.14,67443,4,0.023718708316535483
0.24,100000,9,0.21429617878615298,0.15,67443,5,0.02448748332661419
0.23,100000,9,0.21371847151446122,0.15,67443,5,0.02479499333064568
0.22,100000,9,0.21248738860578448,0.15,67443,5,0.024917997332258274
0.21,100000,9,0.21099495544231378,0.17,74187,5,0.02696719893290331
0.22,100000,9,0.21139798217692551,0.18,74187,4,0.028786879573161325
0.22,100000,9,0.2115591928707702,0.20,74187,4,0.03151475182926453
0.22,100000,9,0.2116236771483081,0.24,74187,4,0.03660590073170582
0.22,100000,9,0.21164947085932323,0.58,74187,5,0.07264236029268233
0.22,100000,9,0.21165978834372928,0.28,74187,5,0.05705694411707293
0.21,100000,9,0.21066391533749174,0.17,74187,5,0.03982277764682918
0.20,100000,9,0.2092655661349967,0.17,74187,4,0.03292911105873167
0.23,100000,9,0.21170622645399867,0.17,74187,3,0.03017164442349267
0.22,100000,9,0.2116824905815995,0.16,74187,4,0.02806865776939707
0.22,100000,9,0.2116729962326398,0.16,74187,4,0.02722746310775883
0.21,100000,9,0.21066919849305593,0.16,74187,4,0.026890985243103533
0.22,100000,9,0.21126767939722238,0.17,74187,3,0.027756394097241413
0.22,100000,9,0.21150707175888894,0.17,74187,4,0.028102557638896568
0.22,100000,9,0.21160282870355557,0.18,74187,4,0.029241023055558625
0.20,100000,9,0.20964113148142222,0.20,74187,4,0.03169640922222346
0.22,100000,9,0.2108564525925689,0.39,74187,3,0.05167856368888939
0.22,100000,9,0.21134258103702758,0.21,74187,4,0.04167142547555576
0.21,100000,9,0.21053703241481103,0.17,74187,4,0.033668570190222305
0.22,100000,9,0.21121481296592443,0.17,74187,3,0.030467428076088925
0.23,100000,9,0.21248592518636977,0.17,74187,3,0.029186971230435572
0.22,100000,9,0.2119943700745479,0.20,74187,4,0.031674788492174234
0.21,100000,9,0.21079774802981915,0.27,74187,4,0.0396699153968697
0.20,100000,9,0.20931909921192765,0.43,74187,3,0.058867966158747884
0.23,100000,9,0.21172763968477107,0.14,74187,2,0.03754718646349915
0.20,100000,9,0.20969105587390843,0.14,74187,2,0.029018874585399663
0.22,100000,9,0.21087642234956339,0.14,66768,2,0.025607549834159866
0.22,100000,9,0.21135056893982535,0.19,66768,3,0.02924301993366395
0.23,100000,9,0.21254022757593016,0.19,66768,3,0.030697207973465583
0.23,100000,9,0.21301609103037206,0.20,66768,3,0.03227888318938624
0.23,100000,9,0.21320643641214881,0.22,66768,3,0.0349115532757545
0.22,100000,9,0.21228257456485955,0.14,66768,3,0.027964621310301804
0.23,100000,9,0.21291302982594384,0.15,66768,3,0.026185848524120724
0.23,100000,9,0.21316521193037755,0.20,66768,4,0.030474339409648294
0.21,100000,9,0.21126608477215103,0.01,66768,4,0.013189735763859317
0.49,100000,9,0.2385064339088604,0.06,66768,5,0.011275894305543727
0.23,100000,9,0.22340257356354415,0.19,66768,5,0.023510357722217493
0.24,100000,9,0.21836102942541769,0.29,66768,4,0.038404143088887
0.23,100000,9,0.21534441177016708,0.26,66768,4,0.0413616572355548
0.22,100000,9,0.21313776470806683,0.23,66768,4,0.03954466289422193
0.24,100000,9,0.21425510588322672,0.18,66768,4,0.03381786515768877
0.24,100000,9,0.2147020423532907,0.15,66768,5,0.028527146063075506
0.24,100000,9,0.21488081694131628,0.15,66768,5,0.0264108584252302
0.22,100000,9,0.21295232677652653,0.15,66768,5,0.02556434337009208
0.23,100000,9,0.21318093071061062,0.15,73444,5,0.025225737348036834
0.22,100000,9,0.21227237228424425,0.15,73444,5,0.025090294939214733
0.21,100000,9,0.2109089489136977,0.15,73444,5,0.025036117975685893
0.22,100000,9,0.21136357956547908,0.16,73444,4,0.02601444719027436
0.21,100000,9,0.21054543182619162,0.17,73444,5,0.027405778876109746
0.22,100000,9,0.21121817273047666,0.19,73444,4,0.029962311550443904
0.22,100000,9,0.21148726909219068,0.24,73444,4,0.035984924620177564
0.21,100000,9,0.21059490763687627,0.44,73444,4,0.058393969848071034
0.22,100000,9,0.2112379630547505,0.47,73444,3,0.07035758793922842
0.21,100000,9,0.2104951852219002,0.16,73444,4,0.04414303517569137
0.22,100000,9,0.21119807408876007,0.16,73444,3,0.03365721407027655
0.22,100000,9,0.21147922963550403,0.16,73444,3,0.02946288562811062
0.22,100000,9,0.21159169185420162,0.16,73444,3,0.027785154251244247
0.22,100000,9,0.21163667674168066,0.15,73444,4,0.0261140617004977
0.22,100000,9,0.21165467069667226,0.15,73444,4,0.025445624680199078
0.20,100000,9,0.2096618682786689,0.16,73444,4,0.02617824987207963
0.22,100000,9,0.21086474731146757,0.16,73444,3,0.026471299948831854
0.22,100000,9,0.21134589892458705,0.16,73444,4,0.026588519979532745
0.23,100000,9,0.21253835956983483,0.18,73444,4,0.0286354079918131
0.22,100000,9,0.21201534382793394,0.20,73444,4,0.03145416319672524
0.23,100000,9,0.21280613753117358,0.39,73444,5,0.051581665278690104
0.24,100000,9,0.21412245501246946,0.44,73444,5,0.06463266611147606
0.21,100000,9,0.21164898200498777,0.15,73444,5,0.04085306644459043
0.20,100000,9,0.20965959280199511,0.15,73444,4,0.03134122657783617
0.21,100000,9,0.20986383712079804,0.15,73444,3,0.027536490631134468
0.23,100000,9,0.21194553484831924,0.16,73444,4,0.02701459625245379
0.21,100000,9,0.21077821393932772,0.20,73444,4,0.030805838500981522
0.22,100000,9,0.2113112855757311,0.39,73444,3,0.05132233540039262
0.21,100000,9,0.21052451423029245,0.46,73444,3,0.06652893416015705
0.21,100000,9,0.210209805692117,0.14,73444,2,0.040611573664062824
0.23,100000,9,0.2120839222768468,0.13,66099,2,0.02924462946562513
0.23,100000,9,0.21283356891073874,0.14,66099,3,0.025697851786250055
0.24,100000,9,0.2141334275642955,0.18,66099,3,0.028279140714500023
0.21,100000,9,0.21165337102571818,0.19,66099,3,0.030311656285800015
0.23,100000,9,0.21266134841028728,0.18,66099,2,0.030124662514320007
0.25,100000,9,0.2150645393641149,0.18,66099,3,0.030049865005728003
0.22,100000,9,0.21302581574564597,0.14,66099,3,0.026019946002291204
0.23,100000,9,0.2132103262982584,0.14,66099,3,0.024407978400916484
0.21,100000,9,0.21128413051930336,0.19,66099,4,0.028763191360366598
0.22,100000,9,0.21151365220772134,0.13,66099,3,0.02450527654414664
0.33,100000,9,0.22260546088308852,0.13,66099,3,0.022802110617658657
0.22,100000,9,0.2160421843532354,0.30,66099,3,0.03912084424706346
0.23,100000,9,0.21441687374129417,0.23,66099,2,0.03864833769882539
0.23,100000,9,0.2137667494965177,0.23,66099,3,0.03845933507953016
0.22,100000,9,0.2125066997986071,0.20,66099,3,0.03538373403181207
0.23,100000,9,0.21300267991944283,0.21,66099,3,0.03515349361272483
0.22,100000,9,0.21220107196777716,0.12,66099,3,0.026061397445089934
0.23,100000,9,0.2128804287871109,0.12,66099,3,0.022424558978035976
0.21,100000,9,0.21115217151484436,0.12,66099,3,0.02096982359121439
0.25,100000,9,0.21446086860593777,0.13,66099,2,0.021387929436485757
0.23,100000,9,0.21378434744237512,0.12,66099,3,0.020555171774594302
0.24,100000,9,0.21451373897695003,0.12,66099,3,0.02022206870983772
0.22,100000,9,0.21280549559078002,0.11,66099,3,0.01908882748393509
0.24,100000,9,0.214122198236312,0.12,66099,3,0.019635530993574037
0.21,100000,9,0.2116488792945248,0.12,66099,3,0.019854212397429613
0.23,100000,9,0.21265955171780992,0.12,66099,2,0.019941684958971848
0.23,100000,9,0.21306382068712398,0.14,66099,2,0.02197667398358874
0.23,100000,9,0.21322552827484959,0.14,66099,3,0.022790669593435498
0.23,100000,9,0.21329021130993986,0.15,66099,3,0.0241162678373742
0.23,100000,9,0.21331608452397594,0.20,66099,3,0.029646507134949686
0.23,100000,9,0.21332643380959038,0.36,66099,3,0.04785860285397987
0.23,100000,9,0.21333057352383616,0.34,66099,3,0.05314344114159195
0.21,100000,9,0.21133222940953447,0.17,66099,3,0.03825737645663678
0.22,100000,9,0.2115328917638138,0.12,66099,2,0.027302950582654712
0.23,100000,9,0.21261315670552552,0.13,66099,3,0.023921180233061886
0.24,100000,9,0.2140452626822102,0.12,66099,3,0.021568472093224756
0.23,100000,9,0.2136181050728841,0.12,66099,3,0.0206273888372899
0.23,100000,9,0.21344724202915366,0.12,66099,3,0.02025095553491596
0.22,100000,9,0.21237889681166147,0.11,66099,3,0.019100382213966385
0.24,100000,9,0.2139515587246646,0.12,66099,3,0.019640152885586556
0.22,100000,9,0.21258062348986584,0.12,66099,3,0.019856061154234623
0.22,100000,9,0.21203224939594634,0.13,66099,3,0.02094242446169385
0.23,100000,9,0.21281289975837853,0.13,66099,3,0.02137696978467754
0.23,100000,9,0.2131251599033514,0.15,66099,4,0.023550787913871017
0.24,100000,9,0.21425006396134055,0.14,66099,4,0.02342031516554841
0.22,100000,9,0.2127000255845362,0.17,66099,4,0.026368126066219365
0.21,100000,9,0.2110800102338145,0.18,66099,4,0.028547250426487744
0.23,100000,9,0.2124320040935258,0.34,66099,3,0.0454189001705951
0.23,100000,9,0.21297280163741034,0.38,66099,3,0.056167560068238045
0.23,100000,9,0.21318912065496415,0.13,66099,3,0.03546702402729522
0.22,100000,9,0.21227564826198567,0.13,66099,4,0.02718680961091809
0.24,100000,9,0.2139102593047943,0.13,66099,4,0.023874723844367236
0.21,100000,9,0.21156410372191772,0.13,66099,4,0.022549889537746896
0.24,100000,9,0.21362564148876712,0.15,66099,3,0.02401995581509876
0.23,100000,9,0.21345025659550687,0.18,66099,4,0.027607982326039504
0.22,100000,9,0.21238010263820276,0.27,66099,4,0.0380431929304158
0.23,100000,9,0.2129520410552811,0.39,66099,4,0.05421727717216633
0.24,100000,9,0.21418081642211245,0.13,66099,4,0.034686910868866536
0.22,100000,9,0.212672326568845,0.12,66099,4,0.025874764347546615
0.21,100000,9,0.211068930627538,0.13,66099,4,0.02334990573901865
0.23,100000,9,0.21242757225101522,0.15,66099,3,0.024339962295607462
0.24,100000,9,0.2139710289004061,0.18,66099,4,0.027735984918242983
0.25,100000,9,0.21558841156016245,0.19,66099,4,0.030094393967297198
0.24,100000,9,0.215235364624065,0.20,66099,4,0.03203775758691888
0.25,100000,9,0.216094145849626,0.29,66099,4,0.04181510303476755
0.22,100000,9,0.2134376583398504,0.13,66099,4,0.029726041213907022
0.22,100000,9,0.21237506333594017,0.13,66099,4,0.02489041648556281
0.24,100000,9,0.21395002533437607,0.19,66099,4,0.028956166594225126
0.23,100000,9,0.21358001013375044,0.04,66099,4,0.015582466637690051
0.42,100000,9,0.23243200405350017,0.06,66099,4,0.01223298665507602
0.23,100000,9,0.2209728016214001,0.14,66099,5,0.01889319466203041
0.25,100000,9,0.21838912064856003,0.32,66099,4,0.03955727786481217
0.23,100000,9,0.21535564825942402,0.20,66099,4,0.03582291114592487
0.24,100000,9,0.21514225930376962,0.23,66099,4,0.03732916445836995
0.22,100000,9,0.21305690372150787,0.22,66099,5,0.036931665783347986
0.22,100000,9,0.21222276148860314,0.18,66099,5,0.032772666313339194
0.25,100000,9,0.21488910459544125,0.15,66099,5,0.02810906652533568
0.21,100000,9,0.2119556418381765,0.16,72708,5,0.027243626610134273
0.22,100000,9,0.21178225673527062,0.15,72708,4,0.02589745064405371
0.22,100000,9,0.21171290269410825,0.15,72708,4,0.025358980257621483
0.22,100000,9,0.2116851610776433,0.15,72708,4,0.025143592103048593
0.20,100000,9,0.20967406443105732,0.16,72708,5,0.026057436841219438
0.23,100000,9,0.21186962577242294,0.16,72708,4,0.026422974736487775
0.23,100000,9,0.2127478503089692,0.17,72708,4,0.027569189894595114
0.22,100000,9,0.2120991401235877,0.19,72708,4,0.03002767595783805
0.22,100000,9,0.21183965604943508,0.23,72708,5,0.03501107038313522
0.22,100000,9,0.21173586241977405,0.46,72708,5,0.060004428153254095
0.22,100000,9,0.21169434496790962,0.48,72708,5,0.07200177126130164
0.21,100000,9,0.21067773798716385,0.16,72708,5,0.044800708504520656
0.22,100000,9,0.21127109519486553,0.16,72708,4,0.03392028340180826
0.23,100000,9,0.21250843807794623,0.16,72708,4,0.029568113360723305
0.23,100000,9,0.21300337523117852,0.15,72708,4,0.026827245344289322
0.22,100000,9,0.21220135009247143,0.15,72708,5,0.02573089813771573
0.22,100000,9,0.21188054003698858,0.15,72708,5,0.025292359255086293
0.21,100000,9,0.21075221601479543,0.16,72708,5,0.026116943702034517
0.22,100000,9,0.21130088640591818,0.16,72708,4,0.02644677748081381
0.23,100000,9,0.2125203545623673,0.16,72708,5,0.026578710992325526
0.21,100000,9,0.21100814182494693,0.17,72708,5,0.027631484396930212
0.21,100000,9,0.21040325672997878,0.20,72708,4,0.03105259375877209
0.21,100000,9,0.21016130269199151,0.31,72708,3,0.043421037503508834
0.21,100000,9,0.21006452107679663,0.44,72708,2,0.06136841500140354
0.25,100000,9,0.21402580843071867,0.13,65437,2,0.03754736600056142
0.24,100000,9,0.21461032337228747,0.13,65437,2,0.028018946400224568
0.24,100000,9,0.214844129348915,0.13,65437,3,0.02420757856008983
0.24,100000,9,0.21493765173956603,0.14,65437,3,0.023683031424035935
0.23,100000,9,0.21397506069582642,0.16,65437,3,0.025473212569614375
0.24,100000,9,0.21459002427833057,0.19,65437,3,0.029189285027845756
0.22,100000,9,0.21283600971133224,0.29,65437,3,0.0406757140111383
0.21,100000,9,0.21113440388453292,0.39,65437,3,0.05527028560445533
0.23,100000,9,0.21245376155381318,0.13,65437,2,0.03510811424178213
0.22,100000,9,0.21198150462152526,0.14,65437,3,0.028043245696712855
0.22,100000,9,0.2117926018486101,0.14,65437,3,0.025217298278685144
0.23,100000,9,0.21271704073944403,0.16,65437,3,0.02608691931147406
0.22,100000,9,0.21208681629577764,0.19,65437,3,0.029434767724589625
0.23,100000,9,0.21283472651831106,0.19,65437,3,0.030773907089835854
0.24,100000,9,0.2141338906073244,0.25,65437,3,0.03730956283593434
0.23,100000,9,0.21365355624292975,0.30,65437,4,0.044923825134373735
0.22,100000,9,0.21246142249717193,0.14,65437,4,0.0319695300537495
0.24,100000,9,0.21398456899886875,0.16,65437,4,0.0287878120214998
0.22,100000,9,0.2125938275995475,0.20,65437,5,0.03151512480859993
0.21,100000,9,0.211037531039819,0.05,65437,5,0.017606049923439972
0.43,100000,9,0.2324150124159276,0.21,65437,4,0.02804241996937599
0.23,100000,9,0.22096600496637103,0.31,65437,4,0.042216967987750396
0.24,100000,9,0.2173864019865484,0.23,65437,3,0.039886787195100165
0.24,100000,9,0.2159545607946194,0.23,65437,4,0.03895471487804007
0.23,100000,9,0.21438182431784775,0.21,65437,4,0.03658188595121603
0.22,100000,9,0.2127527297271391,0.21,65437,4,0.035632754380486416
0.21,100000,9,0.21110109189085563,0.14,65437,4,0.02825310175219457
0.24,100000,9,0.21344043675634228,0.14,65437,3,0.02530124070087783
0.23,100000,9,0.21337617470253692,0.14,65437,3,0.024120496280351136
0.24,100000,9,0.21435046988101475,0.14,65437,3,0.023648198512140457
0.24,100000,9,0.2147401879524059,0.14,65437,4,0.023459279404856186
0.23,100000,9,0.21389607518096238,0.13,65437,4,0.022383711761942475
0.25,100000,9,0.21555843007238495,0.14,65437,4,0.02295348470477699
0.24,100000,9,0.21522337202895397,0.13,65437,4,0.022181393881910795
0.21,100000,9,0.2120893488115816,0.14,65437,4,0.022872557552764322
0.25,100000,9,0.21483573952463264,0.15,65437,3,0.024149023021105727
0.22,100000,9,0.21293429580985307,0.18,65437,3,0.02765960920844229
0.21,100000,9,0.21117371832394122,0.21,65437,4,0.03206384368337692
0.24,100000,9,0.2134694873295765,0.31,65437,3,0.043825537473350766
0.24,100000,9,0.21438779493183058,0.38,65437,3,0.05553021498934031
0.24,100000,9,0.21475511797273222,0.38,65437,3,0.06021208599573613
0.22,100000,9,0.2129020471890929,0.15,65437,4,0.03908483439829445
0.23,100000,9,0.21316081887563715,0.14,65437,4,0.029633933759317783
0.22,100000,9,0.21226432755025487,0.14,65437,4,0.025853573503727117
0.24,100000,9,0.21390573102010196,0.13,65437,4,0.023341429401490848
0.23,100000,9,0.2135622924080408,0.13,65437,4,0.022336571760596342
0.23,100000,9,0.21342491696321633,0.13,65437,4,0.02193462870423854
0.23,100000,9,0.21336996678528652,0.14,65437,5,0.022773851481695417
0.23,100000,9,0.21334798671411462,0.15,65437,5,0.02410954059267817
0.23,100000,9,0.21333919468564586,0.16,65437,5,0.02564381623707127
0.24,100000,9,0.21433567787425833,0.16,71980,5,0.026257526494828508
0.22,100000,9,0.21273427114970334,0.18,71980,5,0.0285030105979314
0.22,100000,9,0.21209370845988135,0.20,71980,5,0.031401204239172566
0.22,100000,9,0.21183748338395253,0.41,71980,5,0.05356048169566903
0.20,100000,9,0.20973499335358103,0.22,71980,5,0.043424192678267616
0.23,100000,9,0.21189399734143244,0.16,71980,4,0.033369677071307044
0.23,100000,9,0.21275759893657298,0.16,71980,4,0.029347870828522818
0.22,100000,9,0.2121030395746292,0.16,71980,5,0.027739148331409128
0.23,100000,9,0.2128412158298517,0.18,71980,5,0.02909565933256365
0.22,100000,9,0.21213648633194068,0.22,71980,5,0.03363826373302546
0.22,100000,9,0.21185459453277627,0.46,71980,5,0.059455305493210195
0.24,100000,9,0.2137418378131105,0.17,71980,5,0.04078212219728408
0.21,100000,9,0.2114967351252442,0.16,71980,5,0.032312848878913634
0.22,100000,9,0.21159869405009768,0.16,71980,4,0.028925139551565456
0.22,100000,9,0.2116394776200391,0.20,71980,5,0.031570055820626185
0.23,100000,9,0.21265579104801563,0.20,71980,5,0.032628022328250475
0.24,100000,9,0.21406231641920626,0.22,71980,5,0.03505120893130019
0.22,100000,9,0.2126249265676825,0.26,79178,5,0.04002048357252008
0.21,100000,9,0.211049970627073,0.17,79178,5,0.033008193429008036
0.20,100000,9,0.2094199882508292,0.22,79178,4,0.03520327737160322
0.22,100000,9,0.2107679953003317,0.03,79178,3,0.01708131094864129
0.43,100000,9,0.23230719812013267,0.20,79178,4,0.026832524379456518
0.21,100000,9,0.2189228792480531,0.44,79178,4,0.054733009751782614
0.21,100000,9,0.21356915169922125,0.29,79178,3,0.050893203900713044
0.21,100000,9,0.2114276606796885,0.22,79178,2,0.04235728156028522
0.23,100000,9,0.2125710642718754,0.24,71260,2,0.04094291262411409
0.22,100000,9,0.21202842570875016,0.13,71260,2,0.02937716504964564
0.22,100000,9,0.21181137028350006,0.13,71260,2,0.024750866019858257
0.22,100000,9,0.21172454811340002,0.13,71260,2,0.022900346407943306
0.21,100000,9,0.21068981924536,0.13,71260,3,0.022160138563177324
0.22,100000,9,0.21127592769814402,0.13,71260,2,0.02186405542527093
0.23,100000,9,0.21251037107925763,0.13,71260,2,0.02174562217010837
0.23,100000,9,0.21300414843170307,0.13,71260,2,0.02169824886804335
0.22,100000,9,0.21220165937268123,0.14,71260,3,0.02267929954721734
0.22,100000,9,0.2118806637490725,0.14,71260,3,0.02307171981888694
0.23,100000,9,0.212752265499629,0.16,71260,3,0.025228687927554776
0.21,100000,9,0.2111009061998516,0.18,71260,3,0.02809147517102191
0.23,100000,9,0.21244036247994064,0.21,71260,2,0.03223659006840877
0.22,100000,9,0.21197614499197626,0.51,71260,2,0.0638946360273635
0.22,100000,9,0.21179045799679053,0.42,71260,2,0.0675578544109454
0.23,100000,9,0.2127161831987162,0.15,71260,3,0.04202314176437816
0.21,100000,9,0.2110864732794865,0.14,71260,3,0.030809256705751267
0.22,100000,9,0.2114345893117946,0.14,71260,2,0.02632370268230051
0.24,100000,9,0.21357383572471783,0.13,71260,2,0.023529481072920206
0.23,100000,9,0.21342953428988715,0.13,71260,3,0.022411792429168083
0.22,100000,9,0.21237181371595487,0.13,71260,3,0.021964716971667235
0.21,100000,9,0.21094872548638194,0.13,71260,3,0.021785886788666893
0.23,100000,9,0.21237949019455277,0.13,71260,2,0.02171435471546676
0.23,100000,9,0.2129517960778211,0.14,71260,3,0.022685741886186706
0.21,100000,9,0.21118071843112846,0.15,71260,3,0.024074296754474683
0.23,100000,9,0.21247228737245138,0.14,71260,2,0.023629718701789877
0.22,100000,9,0.21198891494898056,0.17,71260,2,0.026451887480715953
0.22,100000,9,0.21179556597959223,0.18,71260,3,0.02858075499228638
0.21,100000,9,0.2107182263918369,0.39,71260,3,0.050432301996914564
0.20,100000,9,0.20928729055673478,0.16,71260,2,0.03617292079876583
0.23,100000,9,0.21171491622269392,0.12,64134,2,0.026469168319506332
0.25,100000,9,0.21468596648907756,0.12,64134,2,0.022587667327802534
